episode,score
229,36.267499189358205
230,36.07449919367209
231,36.23199919015169
232,36.294499188754706
233,37.12999917007983
234,36.1264991925098
235,37.86199915371835
236,37.32899916563183
237,36.82499917689711
238,37.409499163832514
239,37.487999162077905
240,37.255499167274685
241,36.316499188262966
242,37.059499171655624
243,36.20749919069931
244,36.86749917594716
245,37.32949916562065
246,37.07049917140976
247,37.09299917090684
248,36.270999189279976
249,36.73999917879701
250,35.75649920077994
251,35.57549920482561
252,35.62449920373037
253,35.994999195449054
254,37.198499168548736
255,36.10299919303507
256,35.611499204020944
257,34.60699922647327
258,34.221499235089865
259,35.00149921765551
260,37.18649916881695
261,37.48749916208908
262,37.703499157261106
263,36.69199917986989
264,37.23949916763231
265,35.6789992025122
266,35.573499204870316
267,35.90249919751659
268,37.423499163519594
269,37.520499161351474
270,37.42299916353077
271,37.468999162502584
272,36.50849918397144
273,37.01949917254969
274,36.40099918637425
275,36.21749919047579
276,35.740499201137574
277,36.6029991818592
278,37.331999165564774
279,37.61349915927276
280,37.35449916506186
281,36.225999190285805
282,34.31149923307821
283,35.09999921545386
284,36.59199918210506
285,36.83149917675182
286,35.511999206244944
287,36.63199918121099
288,36.830999176763
289,36.85349917626009
290,36.308999188430604
291,37.397499164100736
292,37.064499171543865
293,33.06349926097319
294,34.505499228741975
295,36.212999190576376
296,36.70699917953461
297,36.57949918238446
298,36.14649919206276
299,35.10049921544269
300,36.928499174583706
301,36.7604991783388
302,34.157999236509205
303,33.23949925703928
304,34.61699922624975
305,33.69599924683571
306,35.58849920453504
307,36.29099918883294
308,36.48349918453023
309,37.095499170850964
310,37.1334991700016
311,36.98149917339906
312,36.37349918698892
313,36.02299919482321
314,35.23199921250343
315,36.778999177925286
316,35.958999196253714
317,37.36649916479364
318,36.599499181937425
319,33.049999261274934
320,35.03699921686202
321,35.479499206971376
322,36.891499175410715
323,35.02699921708554
324,36.4849991844967
325,36.171999191492795
326,36.16849919157103
327,35.253499212022874
328,36.127999192476274
329,34.61449922630563
330,36.21799919046462
331,36.818999177031216
332,36.12249919259921
333,36.884999175556004
334,36.33149918792769
335,36.7274991790764
336,36.34949918752536
337,36.515499183814974
338,36.06249919394031
339,36.06599919386208
340,38.15899914707988
341,38.280999144352975
342,36.48399918451905
343,35.060999216325584
344,33.814499244187026
345,33.43099925275892
346,35.15499921422452
347,36.63499918114394
348,35.069999216124415
349,37.80349915502593
350,37.206499168369916
351,36.307499188464135
352,36.66349918050692
353,35.62049920381978
354,37.24049916760996
355,34.952499218750745
356,36.1824991912581
357,34.259999234229326
358,33.89549924237654
359,34.452499229926616
360,35.7969991998747
361,37.05049917185679
362,37.428999163396654
363,35.942999196611346
364,36.70199917964637
365,35.714499201718716
366,35.572499204892665
367,34.30199923329055
368,35.12199921496212
369,34.96749921841547
370,34.6509992254898
371,36.233999190106985
372,36.10099919307977
373,34.2179992351681
374,34.72899922374636
375,36.503999184072015
376,37.174999169074
377,36.72399917915463
378,37.48199916221201
379,36.880999175645414
380,35.70849920185283
381,35.84599919877947
382,35.228999212570486
383,35.81699919942766
384,37.02099917251617
385,37.68599915765226
386,37.56599916033447
387,35.432999208010735
388,36.40999918617308
389,37.02749917237088
390,37.309999166056514
391,36.40649918625131
392,34.03999923914671
393,36.2549991896376
394,37.65299915838987
395,37.61399915926158
396,37.23449916774407
397,35.82649919921532
398,33.208499257732186
399,36.504999184049666
