episode,score
196,36.65549918068573
197,36.61399918161332
198,36.45449918517843
199,36.71999917924404
200,36.371999187022446
201,37.80099915508181
202,38.2214991456829
203,37.26149916714057
204,37.63349915882573
205,37.04799917191267
206,36.66349918050692
207,36.35599918738008
208,37.76249915594235
209,36.38849918665365
210,36.909499175008385
211,36.71149917943403
212,34.94799921885133
213,36.001499195303765
214,36.36649918714538
215,36.76299917828292
216,36.49299918431789
217,37.79499915521592
218,36.13749919226393
219,37.525499161239715
220,36.407999186217786
221,36.87949917567894
222,35.95399919636547
223,36.07149919373914
224,36.650999180786314
225,35.44299920778722
226,36.39649918647483
227,34.89249922009185
228,35.98249919572845
229,34.810499221924694
230,35.80549919968471
231,37.49749916186556
232,36.23349919011817
233,36.25099918972701
234,35.865499198343606
235,36.68049918012694
236,35.906999197416006
237,35.495999206602576
238,35.996499195415524
239,33.32299925517291
240,34.99449921781197
241,36.32199918814003
242,36.23749919002876
243,33.96399924084544
244,36.85299917627126
245,36.227499190252274
246,36.06249919394031
247,36.63199918121099
248,35.94999919645488
249,35.91649919720366
250,36.95449917400256
251,36.517999183759095
252,37.637999158725144
253,37.544999160803854
254,37.48849916206673
255,36.85199917629361
256,37.20349916843698
257,33.68049924718216
258,34.51449922854081
259,32.7239992685616
260,34.92449921937659
261,36.010499195102604
262,35.098499215487394
263,37.14099916983396
264,37.18649916881695
265,37.21049916828051
266,35.69199920222163
267,36.44249918544665
268,37.27449916685
269,36.89699917528778
270,36.5574991828762
271,36.254499189648776
272,37.13499916996807
273,35.859499198477714
274,37.428499163407835
275,36.68499918002635
276,36.999999172985554
277,36.070999193750325
278,36.115999192744496
279,36.446999185346066
280,35.21449921289459
281,36.495999184250834
282,35.84449919881299
283,36.52149918368086
284,36.300999188609424
285,36.24749918980524
286,37.6349991587922
287,36.76149917831644
288,37.31449916595593
289,37.82049915464595
290,37.65249915840104
291,37.84949915399775
292,37.5314991611056
293,37.62849915893749
294,36.24849918978289
295,37.737499156501144
296,37.95599915161729
297,36.79099917765707
298,36.468999184854326
299,37.414499163720755
300,36.3149991882965
301,36.02999919466674
302,37.52749916119501
303,36.850999176315966
304,37.02349917246029
305,36.604499181825666
306,37.22999916784465
307,35.86899919826537
308,36.196999190934
309,36.55849918285385
310,36.87949917567894
311,37.044999171979725
312,35.419999208301306
313,36.892499175388366
314,37.41399916373193
315,37.05449917176738
316,36.44799918532372
317,36.960999173857275
318,37.74449915634468
319,37.20949916830286
320,36.2984991886653
321,36.341999187693
322,34.91849921951071
323,35.35399920977652
324,35.23449921244755
325,34.94149921899661
326,36.81999917700887
327,36.39299918655306
328,37.60999915935099
329,37.37499916460365
330,37.30749916611239
331,37.2889991665259
332,38.25549914492294
333,35.00449921758845
334,36.54749918309972
335,36.06149919396266
336,36.55349918296561
337,35.39149920893833
338,36.0829991934821
339,37.32599916569889
340,37.224499167967586
341,37.1169991703704
342,36.05249919416383
343,34.567499227356166
344,36.169499191548674
345,37.65249915840104
346,37.296999166347085
347,37.74949915623292
348,37.29749916633591
349,37.27449916685
350,38.20849914597348
351,37.800499155092986
352,37.818499154690656
353,38.120999147929254
354,35.691499202232805
355,37.349999165162444
356,36.95699917394668
357,35.14799921438098
358,35.684999202378094
359,36.83899917658418
360,36.851499176304785
361,36.87499917577952
362,37.817499154713005
363,38.02399915009737
364,38.22099914569408
365,37.5334991610609
366,35.41549920840189
367,37.43849916318432
368,36.552999182976784
369,37.50299916174263
370,36.31999918818474
371,35.08499921578914
372,36.114999192766845
373,36.02349919481203
374,35.01599921733141
375,36.78649917775765
376,36.86499917600304
377,36.43549918560311
378,35.15849921414629
379,33.42499925289303
380,35.28649921128526
381,35.86599919833243
382,37.01399917267263
383,36.480499184597285
384,35.848999198712406
385,36.1264991925098
386,36.583999182283875
387,37.10649917060509
388,36.49899918418377
389,34.241999234631656
390,36.905499175097795
391,37.68249915773049
392,36.156499191839245
393,37.60899915937334
394,37.8649991536513
395,36.657499180641025
396,37.21049916828051
397,36.827999176830055
398,36.75249917851761
399,36.77949917791411
